"year" "source" "base" "ID" "rep" "replacement_condition"
2001 "human_stool" "A" 3 13 TRUE
2012 "human_stool" "A" 1 13 TRUE
2011 "chicken" "I" 34 13 TRUE
2013 "chicken" "I" 35 13 TRUE
2014 "chicken" "I" 20 13 TRUE
2015 "chicken" "I" 38 13 TRUE
2016 "chicken" "I" 43 13 TRUE
2018 "chicken" "I" 51 13 TRUE
1997 "human_stool" "I" 6 13 TRUE
1998 "human_stool" "I" 1 13 TRUE
2001 "human_stool" "I" 19 13 TRUE
2003 "human_stool" "I" 30 13 TRUE
2004 "human_stool" "I" 30 13 TRUE
2005 "human_stool" "I" 27 13 TRUE
2006 "human_stool" "I" 27 13 TRUE
2007 "human_stool" "I" 37 13 TRUE
2009 "human_stool" "I" 31 13 TRUE
2010 "human_stool" "I" 42 13 TRUE
2011 "human_stool" "I" 32 13 TRUE
2012 "human_stool" "I" 46 13 TRUE
2013 "human_stool" "I" 40 13 TRUE
2014 "human_stool" "I" 39 13 TRUE
2015 "human_stool" "I" 39 13 TRUE
2016 "human_stool" "I" 50 13 TRUE
2017 "human_stool" "I" 55 13 TRUE
2018 "human_stool" "I" 50 13 TRUE
2011 "chicken" "T" 64 13 TRUE
2013 "chicken" "T" 65 13 TRUE
2014 "chicken" "T" 80 13 TRUE
2015 "chicken" "T" 62 13 TRUE
2016 "chicken" "T" 57 13 TRUE
2018 "chicken" "T" 48 13 TRUE
1997 "human_stool" "T" 94 13 TRUE
1998 "human_stool" "T" 99 13 TRUE
2001 "human_stool" "T" 78 13 TRUE
2003 "human_stool" "T" 70 13 TRUE
2004 "human_stool" "T" 70 13 TRUE
2005 "human_stool" "T" 73 13 TRUE
2006 "human_stool" "T" 72 13 TRUE
2007 "human_stool" "T" 63 13 TRUE
2009 "human_stool" "T" 69 13 TRUE
2010 "human_stool" "T" 58 13 TRUE
2011 "human_stool" "T" 68 13 TRUE
2012 "human_stool" "T" 53 13 TRUE
2013 "human_stool" "T" 60 13 TRUE
2014 "human_stool" "T" 61 13 TRUE
2015 "human_stool" "T" 61 13 TRUE
2016 "human_stool" "T" 50 13 TRUE
2017 "human_stool" "T" 45 13 TRUE
2018 "human_stool" "T" 50 13 TRUE
2006 "human_stool" "V" 1 13 TRUE
2018 "chicken" "A" 1 14 TRUE
2011 "human_stool" "A" 2 14 TRUE
2012 "human_stool" "A" 1 14 TRUE
2015 "human_stool" "A" 2 14 TRUE
2016 "human_stool" "A" 1 14 TRUE
2011 "chicken" "I" 23 14 TRUE
2013 "chicken" "I" 28 14 TRUE
2014 "chicken" "I" 21 14 TRUE
2015 "chicken" "I" 28 14 TRUE
2016 "chicken" "I" 49 14 TRUE
2018 "chicken" "I" 53 14 TRUE
1997 "human_stool" "I" 8 14 TRUE
1998 "human_stool" "I" 2 14 TRUE
2001 "human_stool" "I" 26 14 TRUE
2003 "human_stool" "I" 26 14 TRUE
2004 "human_stool" "I" 31 14 TRUE
2005 "human_stool" "I" 22 14 TRUE
2006 "human_stool" "I" 37 14 TRUE
2007 "human_stool" "I" 24 14 TRUE
2009 "human_stool" "I" 34 14 TRUE
2010 "human_stool" "I" 33 14 TRUE
2011 "human_stool" "I" 33 14 TRUE
2012 "human_stool" "I" 45 14 TRUE
2013 "human_stool" "I" 40 14 TRUE
2014 "human_stool" "I" 34 14 TRUE
2015 "human_stool" "I" 42 14 TRUE
2016 "human_stool" "I" 43 14 TRUE
2017 "human_stool" "I" 41 14 TRUE
2018 "human_stool" "I" 53 14 TRUE
2011 "chicken" "T" 77 14 TRUE
2013 "chicken" "T" 72 14 TRUE
2014 "chicken" "T" 79 14 TRUE
2015 "chicken" "T" 72 14 TRUE
2016 "chicken" "T" 51 14 TRUE
2018 "chicken" "T" 46 14 TRUE
1997 "human_stool" "T" 92 14 TRUE
1998 "human_stool" "T" 98 14 TRUE
2001 "human_stool" "T" 74 14 TRUE
2003 "human_stool" "T" 74 14 TRUE
2004 "human_stool" "T" 69 14 TRUE
2005 "human_stool" "T" 78 14 TRUE
2006 "human_stool" "T" 63 14 TRUE
2007 "human_stool" "T" 76 14 TRUE
2009 "human_stool" "T" 66 14 TRUE
2010 "human_stool" "T" 67 14 TRUE
2011 "human_stool" "T" 65 14 TRUE
2012 "human_stool" "T" 54 14 TRUE
2013 "human_stool" "T" 60 14 TRUE
2014 "human_stool" "T" 66 14 TRUE
2015 "human_stool" "T" 56 14 TRUE
2016 "human_stool" "T" 56 14 TRUE
2017 "human_stool" "T" 59 14 TRUE
2018 "human_stool" "T" 47 14 TRUE
2016 "chicken" "A" 1 15 TRUE
2018 "chicken" "A" 1 15 TRUE
2001 "human_stool" "A" 1 15 TRUE
2013 "human_stool" "A" 1 15 TRUE
2016 "human_stool" "A" 1 15 TRUE
2011 "chicken" "I" 24 15 TRUE
2013 "chicken" "I" 27 15 TRUE
2014 "chicken" "I" 22 15 TRUE
2015 "chicken" "I" 41 15 TRUE
2016 "chicken" "I" 42 15 TRUE
2018 "chicken" "I" 49 15 TRUE
1997 "human_stool" "I" 7 15 TRUE
1998 "human_stool" "I" 4 15 TRUE
2001 "human_stool" "I" 24 15 TRUE
2003 "human_stool" "I" 26 15 TRUE
2004 "human_stool" "I" 26 15 TRUE
2005 "human_stool" "I" 19 15 TRUE
2006 "human_stool" "I" 32 15 TRUE
2007 "human_stool" "I" 27 15 TRUE
2009 "human_stool" "I" 34 15 TRUE
2010 "human_stool" "I" 34 15 TRUE
2011 "human_stool" "I" 38 15 TRUE
2012 "human_stool" "I" 34 15 TRUE
2013 "human_stool" "I" 36 15 TRUE
2014 "human_stool" "I" 29 15 TRUE
2015 "human_stool" "I" 39 15 TRUE
2016 "human_stool" "I" 31 15 TRUE
2017 "human_stool" "I" 48 15 TRUE
2018 "human_stool" "I" 42 15 TRUE
2017 "human_stool" "K" 1 15 TRUE
2011 "chicken" "T" 76 15 TRUE
2013 "chicken" "T" 73 15 TRUE
2014 "chicken" "T" 78 15 TRUE
2015 "chicken" "T" 59 15 TRUE
2016 "chicken" "T" 57 15 TRUE
2018 "chicken" "T" 50 15 TRUE
1997 "human_stool" "T" 93 15 TRUE
1998 "human_stool" "T" 96 15 TRUE
2001 "human_stool" "T" 75 15 TRUE
2003 "human_stool" "T" 74 15 TRUE
2004 "human_stool" "T" 74 15 TRUE
2005 "human_stool" "T" 81 15 TRUE
2006 "human_stool" "T" 68 15 TRUE
2007 "human_stool" "T" 73 15 TRUE
2009 "human_stool" "T" 66 15 TRUE
2010 "human_stool" "T" 66 15 TRUE
2011 "human_stool" "T" 62 15 TRUE
2012 "human_stool" "T" 66 15 TRUE
2013 "human_stool" "T" 63 15 TRUE
2014 "human_stool" "T" 71 15 TRUE
2015 "human_stool" "T" 61 15 TRUE
2016 "human_stool" "T" 68 15 TRUE
2017 "human_stool" "T" 51 15 TRUE
2018 "human_stool" "T" 58 15 TRUE
2011 "chicken" "A" 2 16 TRUE
1997 "human_stool" "A" 1 16 TRUE
2012 "human_stool" "A" 1 16 TRUE
2011 "chicken" "I" 27 16 TRUE
2013 "chicken" "I" 34 16 TRUE
2014 "chicken" "I" 22 16 TRUE
2015 "chicken" "I" 33 16 TRUE
2016 "chicken" "I" 46 16 TRUE
2018 "chicken" "I" 53 16 TRUE
1997 "human_stool" "I" 3 16 TRUE
1998 "human_stool" "I" 6 16 TRUE
2001 "human_stool" "I" 33 16 TRUE
2003 "human_stool" "I" 21 16 TRUE
2004 "human_stool" "I" 27 16 TRUE
2005 "human_stool" "I" 30 16 TRUE
2006 "human_stool" "I" 38 16 TRUE
2007 "human_stool" "I" 27 16 TRUE
2009 "human_stool" "I" 27 16 TRUE
2010 "human_stool" "I" 36 16 TRUE
2011 "human_stool" "I" 28 16 TRUE
2012 "human_stool" "I" 44 16 TRUE
2013 "human_stool" "I" 49 16 TRUE
2014 "human_stool" "I" 39 16 TRUE
2015 "human_stool" "I" 40 16 TRUE
2016 "human_stool" "I" 45 16 TRUE
2017 "human_stool" "I" 54 16 TRUE
2018 "human_stool" "I" 50 16 TRUE
2017 "human_stool" "K" 1 16 TRUE
2011 "chicken" "T" 71 16 TRUE
2013 "chicken" "T" 66 16 TRUE
2014 "chicken" "T" 78 16 TRUE
2015 "chicken" "T" 67 16 TRUE
2016 "chicken" "T" 54 16 TRUE
2018 "chicken" "T" 47 16 TRUE
1997 "human_stool" "T" 96 16 TRUE
1998 "human_stool" "T" 94 16 TRUE
2001 "human_stool" "T" 67 16 TRUE
2003 "human_stool" "T" 79 16 TRUE
2004 "human_stool" "T" 73 16 TRUE
2005 "human_stool" "T" 70 16 TRUE
2006 "human_stool" "T" 61 16 TRUE
2007 "human_stool" "T" 73 16 TRUE
2009 "human_stool" "T" 73 16 TRUE
2010 "human_stool" "T" 64 16 TRUE
2011 "human_stool" "T" 72 16 TRUE
2012 "human_stool" "T" 55 16 TRUE
2013 "human_stool" "T" 51 16 TRUE
2014 "human_stool" "T" 61 16 TRUE
2015 "human_stool" "T" 60 16 TRUE
2016 "human_stool" "T" 55 16 TRUE
2017 "human_stool" "T" 45 16 TRUE
2018 "human_stool" "T" 50 16 TRUE
2006 "human_stool" "V" 1 16 TRUE
2011 "chicken" "A" 2 17 TRUE
2018 "chicken" "A" 3 17 TRUE
2011 "human_stool" "A" 1 17 TRUE
2011 "chicken" "I" 26 17 TRUE
2013 "chicken" "I" 20 17 TRUE
2014 "chicken" "I" 21 17 TRUE
2015 "chicken" "I" 37 17 TRUE
2016 "chicken" "I" 45 17 TRUE
2018 "chicken" "I" 57 17 TRUE
1997 "human_stool" "I" 8 17 TRUE
1998 "human_stool" "I" 5 17 TRUE
2001 "human_stool" "I" 25 17 TRUE
2003 "human_stool" "I" 28 17 TRUE
2004 "human_stool" "I" 30 17 TRUE
2005 "human_stool" "I" 19 17 TRUE
2006 "human_stool" "I" 29 17 TRUE
2007 "human_stool" "I" 33 17 TRUE
2009 "human_stool" "I" 32 17 TRUE
2010 "human_stool" "I" 32 17 TRUE
2011 "human_stool" "I" 26 17 TRUE
2012 "human_stool" "I" 35 17 TRUE
2013 "human_stool" "I" 30 17 TRUE
2014 "human_stool" "I" 43 17 TRUE
2015 "human_stool" "I" 34 17 TRUE
2016 "human_stool" "I" 40 17 TRUE
2017 "human_stool" "I" 47 17 TRUE
2018 "human_stool" "I" 49 17 TRUE
2011 "chicken" "T" 72 17 TRUE
2013 "chicken" "T" 80 17 TRUE
2014 "chicken" "T" 79 17 TRUE
2015 "chicken" "T" 63 17 TRUE
2016 "chicken" "T" 55 17 TRUE
2018 "chicken" "T" 40 17 TRUE
1997 "human_stool" "T" 92 17 TRUE
1998 "human_stool" "T" 95 17 TRUE
2001 "human_stool" "T" 75 17 TRUE
2003 "human_stool" "T" 72 17 TRUE
2004 "human_stool" "T" 70 17 TRUE
2005 "human_stool" "T" 81 17 TRUE
2006 "human_stool" "T" 69 17 TRUE
2007 "human_stool" "T" 67 17 TRUE
2009 "human_stool" "T" 68 17 TRUE
2010 "human_stool" "T" 68 17 TRUE
2011 "human_stool" "T" 73 17 TRUE
2012 "human_stool" "T" 65 17 TRUE
2013 "human_stool" "T" 70 17 TRUE
2014 "human_stool" "T" 57 17 TRUE
2015 "human_stool" "T" 66 17 TRUE
2016 "human_stool" "T" 60 17 TRUE
2017 "human_stool" "T" 53 17 TRUE
2018 "human_stool" "T" 51 17 TRUE
2006 "human_stool" "V" 2 17 TRUE
2018 "chicken" "A" 1 18 TRUE
2001 "human_stool" "A" 2 18 TRUE
2011 "human_stool" "A" 1 18 TRUE
2013 "human_stool" "A" 1 18 TRUE
2011 "chicken" "I" 31 18 TRUE
2013 "chicken" "I" 19 18 TRUE
2014 "chicken" "I" 28 18 TRUE
2015 "chicken" "I" 29 18 TRUE
2016 "chicken" "I" 41 18 TRUE
2018 "chicken" "I" 60 18 TRUE
1997 "human_stool" "I" 4 18 TRUE
1998 "human_stool" "I" 3 18 TRUE
2001 "human_stool" "I" 16 18 TRUE
2003 "human_stool" "I" 29 18 TRUE
2004 "human_stool" "I" 24 18 TRUE
2005 "human_stool" "I" 28 18 TRUE
2006 "human_stool" "I" 32 18 TRUE
2007 "human_stool" "I" 34 18 TRUE
2009 "human_stool" "I" 30 18 TRUE
2010 "human_stool" "I" 44 18 TRUE
2011 "human_stool" "I" 33 18 TRUE
2012 "human_stool" "I" 46 18 TRUE
2013 "human_stool" "I" 33 18 TRUE
2014 "human_stool" "I" 43 18 TRUE
2015 "human_stool" "I" 42 18 TRUE
2016 "human_stool" "I" 48 18 TRUE
2017 "human_stool" "I" 43 18 TRUE
2018 "human_stool" "I" 45 18 TRUE
2011 "chicken" "T" 69 18 TRUE
2013 "chicken" "T" 81 18 TRUE
2014 "chicken" "T" 72 18 TRUE
2015 "chicken" "T" 71 18 TRUE
2016 "chicken" "T" 59 18 TRUE
2018 "chicken" "T" 39 18 TRUE
1997 "human_stool" "T" 96 18 TRUE
1998 "human_stool" "T" 97 18 TRUE
2001 "human_stool" "T" 82 18 TRUE
2003 "human_stool" "T" 71 18 TRUE
2004 "human_stool" "T" 76 18 TRUE
2005 "human_stool" "T" 72 18 TRUE
2006 "human_stool" "T" 68 18 TRUE
2007 "human_stool" "T" 66 18 TRUE
2009 "human_stool" "T" 70 18 TRUE
2010 "human_stool" "T" 56 18 TRUE
2011 "human_stool" "T" 66 18 TRUE
2012 "human_stool" "T" 54 18 TRUE
2013 "human_stool" "T" 66 18 TRUE
2014 "human_stool" "T" 57 18 TRUE
2015 "human_stool" "T" 58 18 TRUE
2016 "human_stool" "T" 52 18 TRUE
2017 "human_stool" "T" 57 18 TRUE
2018 "human_stool" "T" 55 18 TRUE
2011 "chicken" "A" 1 19 TRUE
2018 "chicken" "A" 2 19 TRUE
2010 "human_stool" "A" 1 19 TRUE
2016 "human_stool" "A" 1 19 TRUE
2011 "chicken" "I" 26 19 TRUE
2013 "chicken" "I" 28 19 TRUE
2014 "chicken" "I" 17 19 TRUE
2015 "chicken" "I" 26 19 TRUE
2016 "chicken" "I" 42 19 TRUE
2018 "chicken" "I" 53 19 TRUE
1997 "human_stool" "I" 6 19 TRUE
1998 "human_stool" "I" 5 19 TRUE
2001 "human_stool" "I" 23 19 TRUE
2003 "human_stool" "I" 20 19 TRUE
2004 "human_stool" "I" 24 19 TRUE
2005 "human_stool" "I" 27 19 TRUE
2006 "human_stool" "I" 30 19 TRUE
2007 "human_stool" "I" 29 19 TRUE
2009 "human_stool" "I" 26 19 TRUE
2010 "human_stool" "I" 34 19 TRUE
2011 "human_stool" "I" 34 19 TRUE
2012 "human_stool" "I" 40 19 TRUE
2013 "human_stool" "I" 40 19 TRUE
2014 "human_stool" "I" 43 19 TRUE
2015 "human_stool" "I" 38 19 TRUE
2016 "human_stool" "I" 41 19 TRUE
2017 "human_stool" "I" 44 19 TRUE
2018 "human_stool" "I" 41 19 TRUE
2011 "chicken" "T" 73 19 TRUE
2013 "chicken" "T" 72 19 TRUE
2014 "chicken" "T" 83 19 TRUE
2015 "chicken" "T" 74 19 TRUE
2016 "chicken" "T" 58 19 TRUE
2018 "chicken" "T" 45 19 TRUE
1997 "human_stool" "T" 94 19 TRUE
1998 "human_stool" "T" 95 19 TRUE
2001 "human_stool" "T" 77 19 TRUE
2003 "human_stool" "T" 80 19 TRUE
2004 "human_stool" "T" 76 19 TRUE
2005 "human_stool" "T" 73 19 TRUE
2006 "human_stool" "T" 70 19 TRUE
2007 "human_stool" "T" 71 19 TRUE
2009 "human_stool" "T" 74 19 TRUE
2010 "human_stool" "T" 65 19 TRUE
2011 "human_stool" "T" 66 19 TRUE
2012 "human_stool" "T" 60 19 TRUE
2013 "human_stool" "T" 60 19 TRUE
2014 "human_stool" "T" 57 19 TRUE
2015 "human_stool" "T" 62 19 TRUE
2016 "human_stool" "T" 58 19 TRUE
2017 "human_stool" "T" 56 19 TRUE
2018 "human_stool" "T" 59 19 TRUE
2018 "chicken" "A" 1 20 TRUE
1997 "human_stool" "A" 1 20 TRUE
2001 "human_stool" "A" 3 20 TRUE
2010 "human_stool" "A" 1 20 TRUE
2016 "human_stool" "A" 1 20 TRUE
2011 "chicken" "I" 23 20 TRUE
2013 "chicken" "I" 34 20 TRUE
2014 "chicken" "I" 20 20 TRUE
2015 "chicken" "I" 37 20 TRUE
2016 "chicken" "I" 36 20 TRUE
2018 "chicken" "I" 57 20 TRUE
1997 "human_stool" "I" 5 20 TRUE
1998 "human_stool" "I" 1 20 TRUE
2001 "human_stool" "I" 21 20 TRUE
2003 "human_stool" "I" 19 20 TRUE
2004 "human_stool" "I" 16 20 TRUE
2005 "human_stool" "I" 22 20 TRUE
2006 "human_stool" "I" 31 20 TRUE
2007 "human_stool" "I" 26 20 TRUE
2009 "human_stool" "I" 31 20 TRUE
2010 "human_stool" "I" 36 20 TRUE
2011 "human_stool" "I" 38 20 TRUE
2012 "human_stool" "I" 41 20 TRUE
2013 "human_stool" "I" 37 20 TRUE
2014 "human_stool" "I" 39 20 TRUE
2015 "human_stool" "I" 41 20 TRUE
2016 "human_stool" "I" 39 20 TRUE
2017 "human_stool" "I" 42 20 TRUE
2018 "human_stool" "I" 49 20 TRUE
2011 "chicken" "T" 77 20 TRUE
2013 "chicken" "T" 66 20 TRUE
2014 "chicken" "T" 80 20 TRUE
2015 "chicken" "T" 63 20 TRUE
2016 "chicken" "T" 64 20 TRUE
2018 "chicken" "T" 42 20 TRUE
1997 "human_stool" "T" 94 20 TRUE
1998 "human_stool" "T" 99 20 TRUE
2001 "human_stool" "T" 76 20 TRUE
2003 "human_stool" "T" 81 20 TRUE
2004 "human_stool" "T" 84 20 TRUE
2005 "human_stool" "T" 78 20 TRUE
2006 "human_stool" "T" 68 20 TRUE
2007 "human_stool" "T" 74 20 TRUE
2009 "human_stool" "T" 69 20 TRUE
2010 "human_stool" "T" 63 20 TRUE
2011 "human_stool" "T" 62 20 TRUE
2012 "human_stool" "T" 59 20 TRUE
2013 "human_stool" "T" 63 20 TRUE
2014 "human_stool" "T" 61 20 TRUE
2015 "human_stool" "T" 59 20 TRUE
2016 "human_stool" "T" 60 20 TRUE
2017 "human_stool" "T" 58 20 TRUE
2018 "human_stool" "T" 51 20 TRUE
2006 "human_stool" "V" 1 20 TRUE
2018 "chicken" "A" 2 21 TRUE
2001 "human_stool" "A" 2 21 TRUE
2011 "human_stool" "A" 2 21 TRUE
2011 "chicken" "I" 17 21 TRUE
2013 "chicken" "I" 24 21 TRUE
2014 "chicken" "I" 24 21 TRUE
2015 "chicken" "I" 33 21 TRUE
2016 "chicken" "I" 49 21 TRUE
2018 "chicken" "I" 45 21 TRUE
1997 "human_stool" "I" 4 21 TRUE
1998 "human_stool" "I" 1 21 TRUE
2001 "human_stool" "I" 17 21 TRUE
2003 "human_stool" "I" 28 21 TRUE
2004 "human_stool" "I" 21 21 TRUE
2005 "human_stool" "I" 20 21 TRUE
2006 "human_stool" "I" 36 21 TRUE
2007 "human_stool" "I" 34 21 TRUE
2009 "human_stool" "I" 34 21 TRUE
2010 "human_stool" "I" 33 21 TRUE
2011 "human_stool" "I" 33 21 TRUE
2012 "human_stool" "I" 38 21 TRUE
2013 "human_stool" "I" 47 21 TRUE
2014 "human_stool" "I" 39 21 TRUE
2015 "human_stool" "I" 46 21 TRUE
2016 "human_stool" "I" 48 21 TRUE
2017 "human_stool" "I" 46 21 TRUE
2018 "human_stool" "I" 44 21 TRUE
2011 "chicken" "T" 83 21 TRUE
2013 "chicken" "T" 76 21 TRUE
2014 "chicken" "T" 76 21 TRUE
2015 "chicken" "T" 67 21 TRUE
2016 "chicken" "T" 51 21 TRUE
2018 "chicken" "T" 53 21 TRUE
1997 "human_stool" "T" 96 21 TRUE
1998 "human_stool" "T" 99 21 TRUE
2001 "human_stool" "T" 81 21 TRUE
2003 "human_stool" "T" 72 21 TRUE
2004 "human_stool" "T" 79 21 TRUE
2005 "human_stool" "T" 80 21 TRUE
2006 "human_stool" "T" 61 21 TRUE
2007 "human_stool" "T" 66 21 TRUE
2009 "human_stool" "T" 66 21 TRUE
2010 "human_stool" "T" 67 21 TRUE
2011 "human_stool" "T" 65 21 TRUE
2012 "human_stool" "T" 62 21 TRUE
2013 "human_stool" "T" 53 21 TRUE
2014 "human_stool" "T" 61 21 TRUE
2015 "human_stool" "T" 54 21 TRUE
2016 "human_stool" "T" 52 21 TRUE
2017 "human_stool" "T" 54 21 TRUE
2018 "human_stool" "T" 56 21 TRUE
2006 "human_stool" "V" 3 21 TRUE
2018 "chicken" "A" 2 22 TRUE
2010 "human_stool" "A" 1 22 TRUE
2012 "human_stool" "A" 1 22 TRUE
2016 "human_stool" "A" 2 22 TRUE
2011 "chicken" "I" 32 22 TRUE
2013 "chicken" "I" 32 22 TRUE
2014 "chicken" "I" 14 22 TRUE
2015 "chicken" "I" 42 22 TRUE
2016 "chicken" "I" 41 22 TRUE
2018 "chicken" "I" 46 22 TRUE
1997 "human_stool" "I" 2 22 TRUE
1998 "human_stool" "I" 4 22 TRUE
2001 "human_stool" "I" 20 22 TRUE
2003 "human_stool" "I" 22 22 TRUE
2004 "human_stool" "I" 25 22 TRUE
2005 "human_stool" "I" 29 22 TRUE
2006 "human_stool" "I" 26 22 TRUE
2007 "human_stool" "I" 28 22 TRUE
2009 "human_stool" "I" 27 22 TRUE
2010 "human_stool" "I" 41 22 TRUE
2011 "human_stool" "I" 33 22 TRUE
2012 "human_stool" "I" 37 22 TRUE
2013 "human_stool" "I" 34 22 TRUE
2014 "human_stool" "I" 47 22 TRUE
2015 "human_stool" "I" 42 22 TRUE
2016 "human_stool" "I" 49 22 TRUE
2017 "human_stool" "I" 44 22 TRUE
2018 "human_stool" "I" 44 22 TRUE
2011 "chicken" "T" 68 22 TRUE
2013 "chicken" "T" 68 22 TRUE
2014 "chicken" "T" 86 22 TRUE
2015 "chicken" "T" 58 22 TRUE
2016 "chicken" "T" 59 22 TRUE
2018 "chicken" "T" 52 22 TRUE
1997 "human_stool" "T" 98 22 TRUE
1998 "human_stool" "T" 96 22 TRUE
2001 "human_stool" "T" 80 22 TRUE
2003 "human_stool" "T" 78 22 TRUE
2004 "human_stool" "T" 75 22 TRUE
2005 "human_stool" "T" 71 22 TRUE
2006 "human_stool" "T" 73 22 TRUE
2007 "human_stool" "T" 72 22 TRUE
2009 "human_stool" "T" 73 22 TRUE
2010 "human_stool" "T" 58 22 TRUE
2011 "human_stool" "T" 67 22 TRUE
2012 "human_stool" "T" 62 22 TRUE
2013 "human_stool" "T" 66 22 TRUE
2014 "human_stool" "T" 53 22 TRUE
2015 "human_stool" "T" 58 22 TRUE
2016 "human_stool" "T" 49 22 TRUE
2017 "human_stool" "T" 56 22 TRUE
2018 "human_stool" "T" 56 22 TRUE
2006 "human_stool" "V" 1 22 TRUE
2011 "chicken" "A" 2 23 TRUE
2018 "chicken" "A" 2 23 TRUE
2011 "human_stool" "A" 2 23 TRUE
2011 "chicken" "I" 29 23 TRUE
2013 "chicken" "I" 36 23 TRUE
2014 "chicken" "I" 27 23 TRUE
2015 "chicken" "I" 37 23 TRUE
2016 "chicken" "I" 45 23 TRUE
2018 "chicken" "I" 55 23 TRUE
1997 "human_stool" "I" 2 23 TRUE
1998 "human_stool" "I" 2 23 TRUE
2001 "human_stool" "I" 18 23 TRUE
2003 "human_stool" "I" 24 23 TRUE
2004 "human_stool" "I" 25 23 TRUE
2005 "human_stool" "I" 25 23 TRUE
2006 "human_stool" "I" 23 23 TRUE
2007 "human_stool" "I" 29 23 TRUE
2009 "human_stool" "I" 37 23 TRUE
2010 "human_stool" "I" 43 23 TRUE
2011 "human_stool" "I" 30 23 TRUE
2012 "human_stool" "I" 42 23 TRUE
2013 "human_stool" "I" 31 23 TRUE
2014 "human_stool" "I" 50 23 TRUE
2015 "human_stool" "I" 39 23 TRUE
2016 "human_stool" "I" 46 23 TRUE
2017 "human_stool" "I" 49 23 TRUE
2018 "human_stool" "I" 51 23 TRUE
2011 "chicken" "T" 69 23 TRUE
2013 "chicken" "T" 64 23 TRUE
2014 "chicken" "T" 73 23 TRUE
2015 "chicken" "T" 63 23 TRUE
2016 "chicken" "T" 55 23 TRUE
2018 "chicken" "T" 43 23 TRUE
1997 "human_stool" "T" 98 23 TRUE
1998 "human_stool" "T" 98 23 TRUE
2001 "human_stool" "T" 82 23 TRUE
2003 "human_stool" "T" 76 23 TRUE
2004 "human_stool" "T" 75 23 TRUE
2005 "human_stool" "T" 75 23 TRUE
2006 "human_stool" "T" 77 23 TRUE
2007 "human_stool" "T" 71 23 TRUE
2009 "human_stool" "T" 63 23 TRUE
2010 "human_stool" "T" 57 23 TRUE
2011 "human_stool" "T" 68 23 TRUE
2012 "human_stool" "T" 58 23 TRUE
2013 "human_stool" "T" 69 23 TRUE
2014 "human_stool" "T" 50 23 TRUE
2015 "human_stool" "T" 61 23 TRUE
2016 "human_stool" "T" 54 23 TRUE
2017 "human_stool" "T" 51 23 TRUE
2018 "human_stool" "T" 49 23 TRUE
1997 "human_stool" "A" 2 24 TRUE
2001 "human_stool" "A" 1 24 TRUE
2011 "human_stool" "A" 2 24 TRUE
2011 "chicken" "I" 22 24 TRUE
2013 "chicken" "I" 28 24 TRUE
2014 "chicken" "I" 24 24 TRUE
2015 "chicken" "I" 36 24 TRUE
2016 "chicken" "I" 39 24 TRUE
2018 "chicken" "I" 53 24 TRUE
1997 "human_stool" "I" 6 24 TRUE
1998 "human_stool" "I" 1 24 TRUE
2001 "human_stool" "I" 21 24 TRUE
2003 "human_stool" "I" 27 24 TRUE
2004 "human_stool" "I" 24 24 TRUE
2005 "human_stool" "I" 28 24 TRUE
2006 "human_stool" "I" 32 24 TRUE
2007 "human_stool" "I" 25 24 TRUE
2009 "human_stool" "I" 31 24 TRUE
2010 "human_stool" "I" 34 24 TRUE
2011 "human_stool" "I" 36 24 TRUE
2012 "human_stool" "I" 33 24 TRUE
2013 "human_stool" "I" 38 24 TRUE
2014 "human_stool" "I" 43 24 TRUE
2015 "human_stool" "I" 37 24 TRUE
2016 "human_stool" "I" 43 24 TRUE
2017 "human_stool" "I" 42 24 TRUE
2018 "human_stool" "I" 44 24 TRUE
2011 "chicken" "T" 78 24 TRUE
2013 "chicken" "T" 72 24 TRUE
2014 "chicken" "T" 76 24 TRUE
2015 "chicken" "T" 64 24 TRUE
2016 "chicken" "T" 61 24 TRUE
2018 "chicken" "T" 47 24 TRUE
1997 "human_stool" "T" 92 24 TRUE
1998 "human_stool" "T" 99 24 TRUE
2001 "human_stool" "T" 78 24 TRUE
2003 "human_stool" "T" 73 24 TRUE
2004 "human_stool" "T" 76 24 TRUE
2005 "human_stool" "T" 72 24 TRUE
2006 "human_stool" "T" 68 24 TRUE
2007 "human_stool" "T" 75 24 TRUE
2009 "human_stool" "T" 69 24 TRUE
2010 "human_stool" "T" 66 24 TRUE
2011 "human_stool" "T" 62 24 TRUE
2012 "human_stool" "T" 67 24 TRUE
2013 "human_stool" "T" 62 24 TRUE
2014 "human_stool" "T" 57 24 TRUE
2015 "human_stool" "T" 63 24 TRUE
2016 "human_stool" "T" 57 24 TRUE
2017 "human_stool" "T" 58 24 TRUE
2018 "human_stool" "T" 56 24 TRUE
2018 "chicken" "A" 3 25 TRUE
1997 "human_stool" "A" 1 25 TRUE
2001 "human_stool" "A" 1 25 TRUE
2010 "human_stool" "A" 1 25 TRUE
2011 "chicken" "I" 26 25 TRUE
2013 "chicken" "I" 36 25 TRUE
2014 "chicken" "I" 19 25 TRUE
2015 "chicken" "I" 33 25 TRUE
2016 "chicken" "I" 40 25 TRUE
2018 "chicken" "I" 58 25 TRUE
1997 "human_stool" "I" 6 25 TRUE
1998 "human_stool" "I" 3 25 TRUE
2001 "human_stool" "I" 16 25 TRUE
2003 "human_stool" "I" 21 25 TRUE
