"year" "source" "base" "ID" "rep" "replacement_condition"
1998 "human_stool" "I" 2 187 TRUE
2001 "human_stool" "I" 17 187 TRUE
2003 "human_stool" "I" 17 187 TRUE
2004 "human_stool" "I" 11 187 TRUE
2005 "human_stool" "I" 12 187 TRUE
2006 "human_stool" "I" 24 187 TRUE
2007 "human_stool" "I" 9 187 TRUE
2009 "human_stool" "I" 14 187 TRUE
2010 "human_stool" "I" 21 187 TRUE
2011 "human_stool" "I" 13 187 TRUE
2012 "human_stool" "I" 14 187 TRUE
2013 "human_stool" "I" 15 187 TRUE
2014 "human_stool" "I" 24 187 TRUE
2015 "human_stool" "I" 22 187 TRUE
2016 "human_stool" "I" 22 187 TRUE
2017 "human_stool" "I" 29 187 TRUE
2018 "human_stool" "I" 25 187 TRUE
2006 "chicken" "T" 39 187 TRUE
2009 "chicken" "T" 47 187 TRUE
2011 "chicken" "T" 41 187 TRUE
2012 "chicken" "T" 34 187 TRUE
2013 "chicken" "T" 37 187 TRUE
2014 "chicken" "T" 39 187 TRUE
2015 "chicken" "T" 33 187 TRUE
2016 "chicken" "T" 21 187 TRUE
2018 "chicken" "T" 25 187 TRUE
1997 "human_stool" "T" 47 187 TRUE
1998 "human_stool" "T" 48 187 TRUE
2001 "human_stool" "T" 33 187 TRUE
2003 "human_stool" "T" 33 187 TRUE
2004 "human_stool" "T" 39 187 TRUE
2005 "human_stool" "T" 38 187 TRUE
2006 "human_stool" "T" 25 187 TRUE
2007 "human_stool" "T" 41 187 TRUE
2009 "human_stool" "T" 36 187 TRUE
2010 "human_stool" "T" 29 187 TRUE
2011 "human_stool" "T" 37 187 TRUE
2012 "human_stool" "T" 36 187 TRUE
2013 "human_stool" "T" 35 187 TRUE
2014 "human_stool" "T" 26 187 TRUE
2015 "human_stool" "T" 28 187 TRUE
2016 "human_stool" "T" 28 187 TRUE
2017 "human_stool" "T" 21 187 TRUE
2018 "human_stool" "T" 25 187 TRUE
2006 "human_stool" "V" 1 187 TRUE
2011 "chicken" "A" 1 188 TRUE
2018 "chicken" "A" 2 188 TRUE
2014 "human_stool" "A" 1 188 TRUE
2006 "chicken" "I" 7 188 TRUE
2009 "chicken" "I" 3 188 TRUE
2011 "chicken" "I" 12 188 TRUE
2012 "chicken" "I" 10 188 TRUE
2013 "chicken" "I" 16 188 TRUE
2014 "chicken" "I" 11 188 TRUE
2015 "chicken" "I" 17 188 TRUE
2016 "chicken" "I" 24 188 TRUE
2018 "chicken" "I" 24 188 TRUE
1997 "human_stool" "I" 5 188 TRUE
2001 "human_stool" "I" 10 188 TRUE
2003 "human_stool" "I" 18 188 TRUE
2004 "human_stool" "I" 9 188 TRUE
2005 "human_stool" "I" 8 188 TRUE
2006 "human_stool" "I" 19 188 TRUE
2007 "human_stool" "I" 20 188 TRUE
2009 "human_stool" "I" 17 188 TRUE
2010 "human_stool" "I" 15 188 TRUE
2011 "human_stool" "I" 13 188 TRUE
2012 "human_stool" "I" 21 188 TRUE
2013 "human_stool" "I" 27 188 TRUE
2014 "human_stool" "I" 12 188 TRUE
2015 "human_stool" "I" 21 188 TRUE
2016 "human_stool" "I" 25 188 TRUE
2017 "human_stool" "I" 23 188 TRUE
2018 "human_stool" "I" 23 188 TRUE
2006 "chicken" "T" 43 188 TRUE
2009 "chicken" "T" 47 188 TRUE
2011 "chicken" "T" 37 188 TRUE
2012 "chicken" "T" 40 188 TRUE
2013 "chicken" "T" 34 188 TRUE
2014 "chicken" "T" 39 188 TRUE
2015 "chicken" "T" 33 188 TRUE
2016 "chicken" "T" 26 188 TRUE
2018 "chicken" "T" 24 188 TRUE
1997 "human_stool" "T" 45 188 TRUE
1998 "human_stool" "T" 50 188 TRUE
2001 "human_stool" "T" 40 188 TRUE
2003 "human_stool" "T" 32 188 TRUE
2004 "human_stool" "T" 41 188 TRUE
2005 "human_stool" "T" 42 188 TRUE
2006 "human_stool" "T" 30 188 TRUE
2007 "human_stool" "T" 30 188 TRUE
2009 "human_stool" "T" 33 188 TRUE
2010 "human_stool" "T" 35 188 TRUE
2011 "human_stool" "T" 37 188 TRUE
2012 "human_stool" "T" 29 188 TRUE
2013 "human_stool" "T" 23 188 TRUE
2014 "human_stool" "T" 37 188 TRUE
2015 "human_stool" "T" 29 188 TRUE
2016 "human_stool" "T" 25 188 TRUE
2017 "human_stool" "T" 27 188 TRUE
2018 "human_stool" "T" 27 188 TRUE
2006 "human_stool" "V" 1 188 TRUE
2012 "chicken" "A" 1 189 TRUE
2018 "chicken" "A" 2 189 TRUE
1997 "human_stool" "A" 1 189 TRUE
2001 "human_stool" "A" 1 189 TRUE
2006 "chicken" "I" 8 189 TRUE
2009 "chicken" "I" 4 189 TRUE
2011 "chicken" "I" 12 189 TRUE
2012 "chicken" "I" 13 189 TRUE
2013 "chicken" "I" 19 189 TRUE
2014 "chicken" "I" 13 189 TRUE
2015 "chicken" "I" 18 189 TRUE
2016 "chicken" "I" 21 189 TRUE
2018 "chicken" "I" 23 189 TRUE
1997 "human_stool" "I" 8 189 TRUE
1998 "human_stool" "I" 2 189 TRUE
2001 "human_stool" "I" 11 189 TRUE
2003 "human_stool" "I" 8 189 TRUE
2004 "human_stool" "I" 18 189 TRUE
2005 "human_stool" "I" 11 189 TRUE
2006 "human_stool" "I" 10 189 TRUE
2007 "human_stool" "I" 14 189 TRUE
2009 "human_stool" "I" 16 189 TRUE
2010 "human_stool" "I" 19 189 TRUE
2011 "human_stool" "I" 16 189 TRUE
2012 "human_stool" "I" 14 189 TRUE
2013 "human_stool" "I" 19 189 TRUE
2014 "human_stool" "I" 25 189 TRUE
2015 "human_stool" "I" 23 189 TRUE
2016 "human_stool" "I" 20 189 TRUE
2017 "human_stool" "I" 19 189 TRUE
2018 "human_stool" "I" 31 189 TRUE
2006 "chicken" "T" 42 189 TRUE
2009 "chicken" "T" 46 189 TRUE
2011 "chicken" "T" 38 189 TRUE
2012 "chicken" "T" 36 189 TRUE
2013 "chicken" "T" 31 189 TRUE
2014 "chicken" "T" 37 189 TRUE
2015 "chicken" "T" 32 189 TRUE
2016 "chicken" "T" 29 189 TRUE
2018 "chicken" "T" 25 189 TRUE
1997 "human_stool" "T" 41 189 TRUE
1998 "human_stool" "T" 48 189 TRUE
2001 "human_stool" "T" 38 189 TRUE
2003 "human_stool" "T" 42 189 TRUE
2004 "human_stool" "T" 32 189 TRUE
2005 "human_stool" "T" 39 189 TRUE
2006 "human_stool" "T" 40 189 TRUE
2007 "human_stool" "T" 36 189 TRUE
2009 "human_stool" "T" 34 189 TRUE
2010 "human_stool" "T" 31 189 TRUE
2011 "human_stool" "T" 34 189 TRUE
2012 "human_stool" "T" 36 189 TRUE
2013 "human_stool" "T" 31 189 TRUE
2014 "human_stool" "T" 25 189 TRUE
2015 "human_stool" "T" 27 189 TRUE
2016 "human_stool" "T" 30 189 TRUE
2017 "human_stool" "T" 31 189 TRUE
2018 "human_stool" "T" 19 189 TRUE
1997 "human_stool" "A" 1 190 TRUE
2001 "human_stool" "A" 2 190 TRUE
2010 "human_stool" "A" 1 190 TRUE
2011 "human_stool" "A" 2 190 TRUE
2006 "chicken" "I" 4 190 TRUE
2009 "chicken" "I" 6 190 TRUE
2011 "chicken" "I" 13 190 TRUE
2012 "chicken" "I" 11 190 TRUE
2013 "chicken" "I" 15 190 TRUE
2014 "chicken" "I" 10 190 TRUE
2015 "chicken" "I" 13 190 TRUE
2016 "chicken" "I" 25 190 TRUE
2018 "chicken" "I" 33 190 TRUE
1998 "human_stool" "I" 2 190 TRUE
2001 "human_stool" "I" 8 190 TRUE
2003 "human_stool" "I" 12 190 TRUE
2004 "human_stool" "I" 14 190 TRUE
2005 "human_stool" "I" 14 190 TRUE
2006 "human_stool" "I" 18 190 TRUE
2007 "human_stool" "I" 18 190 TRUE
2009 "human_stool" "I" 15 190 TRUE
2010 "human_stool" "I" 14 190 TRUE
2011 "human_stool" "I" 10 190 TRUE
2012 "human_stool" "I" 26 190 TRUE
2013 "human_stool" "I" 19 190 TRUE
2014 "human_stool" "I" 26 190 TRUE
2015 "human_stool" "I" 22 190 TRUE
2016 "human_stool" "I" 23 190 TRUE
2017 "human_stool" "I" 21 190 TRUE
2018 "human_stool" "I" 24 190 TRUE
2006 "chicken" "T" 46 190 TRUE
2009 "chicken" "T" 44 190 TRUE
2011 "chicken" "T" 37 190 TRUE
2012 "chicken" "T" 39 190 TRUE
2013 "chicken" "T" 35 190 TRUE
2014 "chicken" "T" 40 190 TRUE
2015 "chicken" "T" 37 190 TRUE
2016 "chicken" "T" 25 190 TRUE
2018 "chicken" "T" 17 190 TRUE
1997 "human_stool" "T" 49 190 TRUE
1998 "human_stool" "T" 48 190 TRUE
2001 "human_stool" "T" 40 190 TRUE
2003 "human_stool" "T" 38 190 TRUE
2004 "human_stool" "T" 36 190 TRUE
2005 "human_stool" "T" 36 190 TRUE
2006 "human_stool" "T" 32 190 TRUE
2007 "human_stool" "T" 32 190 TRUE
2009 "human_stool" "T" 35 190 TRUE
2010 "human_stool" "T" 35 190 TRUE
2011 "human_stool" "T" 38 190 TRUE
2012 "human_stool" "T" 24 190 TRUE
2013 "human_stool" "T" 31 190 TRUE
2014 "human_stool" "T" 24 190 TRUE
2015 "human_stool" "T" 28 190 TRUE
2016 "human_stool" "T" 27 190 TRUE
2017 "human_stool" "T" 29 190 TRUE
2018 "human_stool" "T" 26 190 TRUE
2011 "chicken" "A" 1 191 TRUE
2006 "chicken" "I" 11 191 TRUE
2009 "chicken" "I" 4 191 TRUE
2011 "chicken" "I" 8 191 TRUE
2012 "chicken" "I" 14 191 TRUE
2013 "chicken" "I" 12 191 TRUE
2014 "chicken" "I" 11 191 TRUE
2015 "chicken" "I" 13 191 TRUE
2016 "chicken" "I" 14 191 TRUE
2018 "chicken" "I" 25 191 TRUE
1997 "human_stool" "I" 1 191 TRUE
1998 "human_stool" "I" 3 191 TRUE
2001 "human_stool" "I" 12 191 TRUE
2003 "human_stool" "I" 18 191 TRUE
2004 "human_stool" "I" 17 191 TRUE
2005 "human_stool" "I" 9 191 TRUE
2006 "human_stool" "I" 21 191 TRUE
2007 "human_stool" "I" 18 191 TRUE
2009 "human_stool" "I" 11 191 TRUE
2010 "human_stool" "I" 21 191 TRUE
2011 "human_stool" "I" 17 191 TRUE
2012 "human_stool" "I" 19 191 TRUE
2013 "human_stool" "I" 17 191 TRUE
2014 "human_stool" "I" 28 191 TRUE
2015 "human_stool" "I" 16 191 TRUE
2016 "human_stool" "I" 17 191 TRUE
2017 "human_stool" "I" 24 191 TRUE
2018 "human_stool" "I" 22 191 TRUE
2006 "chicken" "T" 39 191 TRUE
2009 "chicken" "T" 46 191 TRUE
2011 "chicken" "T" 41 191 TRUE
2012 "chicken" "T" 36 191 TRUE
2013 "chicken" "T" 38 191 TRUE
2014 "chicken" "T" 39 191 TRUE
2015 "chicken" "T" 37 191 TRUE
2016 "chicken" "T" 36 191 TRUE
2018 "chicken" "T" 25 191 TRUE
1997 "human_stool" "T" 49 191 TRUE
1998 "human_stool" "T" 47 191 TRUE
2001 "human_stool" "T" 38 191 TRUE
2003 "human_stool" "T" 32 191 TRUE
2004 "human_stool" "T" 33 191 TRUE
2005 "human_stool" "T" 41 191 TRUE
2006 "human_stool" "T" 29 191 TRUE
2007 "human_stool" "T" 32 191 TRUE
2009 "human_stool" "T" 39 191 TRUE
2010 "human_stool" "T" 29 191 TRUE
2011 "human_stool" "T" 33 191 TRUE
2012 "human_stool" "T" 31 191 TRUE
2013 "human_stool" "T" 33 191 TRUE
2014 "human_stool" "T" 22 191 TRUE
2015 "human_stool" "T" 34 191 TRUE
2016 "human_stool" "T" 33 191 TRUE
2017 "human_stool" "T" 26 191 TRUE
2018 "human_stool" "T" 28 191 TRUE
2011 "chicken" "A" 3 192 TRUE
2012 "chicken" "A" 2 192 TRUE
2018 "chicken" "A" 1 192 TRUE
2011 "human_stool" "A" 1 192 TRUE
2006 "chicken" "I" 7 192 TRUE
2009 "chicken" "I" 5 192 TRUE
2011 "chicken" "I" 5 192 TRUE
2012 "chicken" "I" 17 192 TRUE
2013 "chicken" "I" 16 192 TRUE
2014 "chicken" "I" 12 192 TRUE
2015 "chicken" "I" 18 192 TRUE
2016 "chicken" "I" 24 192 TRUE
2018 "chicken" "I" 20 192 TRUE
1997 "human_stool" "I" 1 192 TRUE
1998 "human_stool" "I" 3 192 TRUE
2001 "human_stool" "I" 14 192 TRUE
2003 "human_stool" "I" 16 192 TRUE
2004 "human_stool" "I" 13 192 TRUE
2005 "human_stool" "I" 10 192 TRUE
2006 "human_stool" "I" 13 192 TRUE
2007 "human_stool" "I" 16 192 TRUE
2009 "human_stool" "I" 12 192 TRUE
2010 "human_stool" "I" 19 192 TRUE
2011 "human_stool" "I" 15 192 TRUE
2012 "human_stool" "I" 19 192 TRUE
2013 "human_stool" "I" 15 192 TRUE
2014 "human_stool" "I" 20 192 TRUE
2015 "human_stool" "I" 16 192 TRUE
2016 "human_stool" "I" 23 192 TRUE
2017 "human_stool" "I" 26 192 TRUE
2018 "human_stool" "I" 19 192 TRUE
2006 "chicken" "T" 43 192 TRUE
2009 "chicken" "T" 45 192 TRUE
2011 "chicken" "T" 42 192 TRUE
2012 "chicken" "T" 31 192 TRUE
2013 "chicken" "T" 34 192 TRUE
2014 "chicken" "T" 38 192 TRUE
2015 "chicken" "T" 32 192 TRUE
2016 "chicken" "T" 26 192 TRUE
2018 "chicken" "T" 29 192 TRUE
1997 "human_stool" "T" 49 192 TRUE
1998 "human_stool" "T" 47 192 TRUE
2001 "human_stool" "T" 36 192 TRUE
2003 "human_stool" "T" 34 192 TRUE
2004 "human_stool" "T" 37 192 TRUE
2005 "human_stool" "T" 40 192 TRUE
2006 "human_stool" "T" 37 192 TRUE
2007 "human_stool" "T" 34 192 TRUE
2009 "human_stool" "T" 38 192 TRUE
2010 "human_stool" "T" 31 192 TRUE
2011 "human_stool" "T" 34 192 TRUE
2012 "human_stool" "T" 31 192 TRUE
2013 "human_stool" "T" 35 192 TRUE
2014 "human_stool" "T" 30 192 TRUE
2015 "human_stool" "T" 34 192 TRUE
2016 "human_stool" "T" 27 192 TRUE
2017 "human_stool" "T" 24 192 TRUE
2018 "human_stool" "T" 31 192 TRUE
2011 "chicken" "A" 1 193 TRUE
2012 "chicken" "A" 1 193 TRUE
2006 "chicken" "I" 5 193 TRUE
2009 "chicken" "I" 2 193 TRUE
2011 "chicken" "I" 13 193 TRUE
2012 "chicken" "I" 16 193 TRUE
2013 "chicken" "I" 13 193 TRUE
2014 "chicken" "I" 15 193 TRUE
2015 "chicken" "I" 13 193 TRUE
2016 "chicken" "I" 22 193 TRUE
2018 "chicken" "I" 33 193 TRUE
1997 "human_stool" "I" 4 193 TRUE
1998 "human_stool" "I" 5 193 TRUE
2001 "human_stool" "I" 5 193 TRUE
2003 "human_stool" "I" 18 193 TRUE
2004 "human_stool" "I" 14 193 TRUE
2005 "human_stool" "I" 16 193 TRUE
2006 "human_stool" "I" 18 193 TRUE
2007 "human_stool" "I" 17 193 TRUE
2009 "human_stool" "I" 25 193 TRUE
2010 "human_stool" "I" 21 193 TRUE
2011 "human_stool" "I" 21 193 TRUE
2012 "human_stool" "I" 23 193 TRUE
2013 "human_stool" "I" 14 193 TRUE
2014 "human_stool" "I" 19 193 TRUE
2015 "human_stool" "I" 26 193 TRUE
2016 "human_stool" "I" 27 193 TRUE
2017 "human_stool" "I" 17 193 TRUE
2018 "human_stool" "I" 27 193 TRUE
2017 "human_stool" "K" 1 193 TRUE
2006 "chicken" "T" 45 193 TRUE
2009 "chicken" "T" 48 193 TRUE
2011 "chicken" "T" 36 193 TRUE
2012 "chicken" "T" 33 193 TRUE
2013 "chicken" "T" 37 193 TRUE
2014 "chicken" "T" 35 193 TRUE
2015 "chicken" "T" 37 193 TRUE
2016 "chicken" "T" 28 193 TRUE
2018 "chicken" "T" 17 193 TRUE
1997 "human_stool" "T" 46 193 TRUE
1998 "human_stool" "T" 45 193 TRUE
2001 "human_stool" "T" 45 193 TRUE
2003 "human_stool" "T" 32 193 TRUE
2004 "human_stool" "T" 36 193 TRUE
2005 "human_stool" "T" 34 193 TRUE
2006 "human_stool" "T" 32 193 TRUE
2007 "human_stool" "T" 33 193 TRUE
2009 "human_stool" "T" 25 193 TRUE
2010 "human_stool" "T" 29 193 TRUE
2011 "human_stool" "T" 29 193 TRUE
2012 "human_stool" "T" 27 193 TRUE
2013 "human_stool" "T" 36 193 TRUE
2014 "human_stool" "T" 31 193 TRUE
2015 "human_stool" "T" 24 193 TRUE
2016 "human_stool" "T" 23 193 TRUE
2017 "human_stool" "T" 32 193 TRUE
2018 "human_stool" "T" 23 193 TRUE
2011 "chicken" "A" 1 194 TRUE
2016 "chicken" "A" 1 194 TRUE
2018 "chicken" "A" 1 194 TRUE
2006 "chicken" "I" 8 194 TRUE
2009 "chicken" "I" 3 194 TRUE
2011 "chicken" "I" 11 194 TRUE
2012 "chicken" "I" 20 194 TRUE
2013 "chicken" "I" 15 194 TRUE
2014 "chicken" "I" 9 194 TRUE
2015 "chicken" "I" 15 194 TRUE
2016 "chicken" "I" 23 194 TRUE
2018 "chicken" "I" 28 194 TRUE
1997 "human_stool" "I" 3 194 TRUE
1998 "human_stool" "I" 2 194 TRUE
2001 "human_stool" "I" 12 194 TRUE
2003 "human_stool" "I" 7 194 TRUE
2004 "human_stool" "I" 19 194 TRUE
2005 "human_stool" "I" 15 194 TRUE
2006 "human_stool" "I" 18 194 TRUE
2007 "human_stool" "I" 15 194 TRUE
2009 "human_stool" "I" 19 194 TRUE
2010 "human_stool" "I" 23 194 TRUE
2011 "human_stool" "I" 19 194 TRUE
2012 "human_stool" "I" 19 194 TRUE
2013 "human_stool" "I" 20 194 TRUE
2014 "human_stool" "I" 20 194 TRUE
2015 "human_stool" "I" 22 194 TRUE
2016 "human_stool" "I" 17 194 TRUE
2017 "human_stool" "I" 22 194 TRUE
2018 "human_stool" "I" 27 194 TRUE
2006 "chicken" "T" 42 194 TRUE
2009 "chicken" "T" 47 194 TRUE
2011 "chicken" "T" 38 194 TRUE
2012 "chicken" "T" 30 194 TRUE
2013 "chicken" "T" 35 194 TRUE
2014 "chicken" "T" 41 194 TRUE
2015 "chicken" "T" 35 194 TRUE
2016 "chicken" "T" 26 194 TRUE
2018 "chicken" "T" 21 194 TRUE
1997 "human_stool" "T" 47 194 TRUE
1998 "human_stool" "T" 48 194 TRUE
2001 "human_stool" "T" 38 194 TRUE
2003 "human_stool" "T" 43 194 TRUE
2004 "human_stool" "T" 31 194 TRUE
2005 "human_stool" "T" 35 194 TRUE
2006 "human_stool" "T" 31 194 TRUE
2007 "human_stool" "T" 35 194 TRUE
2009 "human_stool" "T" 31 194 TRUE
2010 "human_stool" "T" 27 194 TRUE
2011 "human_stool" "T" 31 194 TRUE
2012 "human_stool" "T" 31 194 TRUE
2013 "human_stool" "T" 30 194 TRUE
2014 "human_stool" "T" 30 194 TRUE
2015 "human_stool" "T" 28 194 TRUE
2016 "human_stool" "T" 33 194 TRUE
2017 "human_stool" "T" 28 194 TRUE
2018 "human_stool" "T" 23 194 TRUE
2006 "human_stool" "V" 1 194 TRUE
2011 "chicken" "A" 1 195 TRUE
2001 "human_stool" "A" 1 195 TRUE
2006 "chicken" "I" 13 195 TRUE
2009 "chicken" "I" 2 195 TRUE
2011 "chicken" "I" 13 195 TRUE
2012 "chicken" "I" 9 195 TRUE
2013 "chicken" "I" 15 195 TRUE
2014 "chicken" "I" 11 195 TRUE
2015 "chicken" "I" 17 195 TRUE
2016 "chicken" "I" 20 195 TRUE
2018 "chicken" "I" 24 195 TRUE
1997 "human_stool" "I" 1 195 TRUE
1998 "human_stool" "I" 2 195 TRUE
2001 "human_stool" "I" 13 195 TRUE
2003 "human_stool" "I" 14 195 TRUE
2004 "human_stool" "I" 13 195 TRUE
2005 "human_stool" "I" 13 195 TRUE
2006 "human_stool" "I" 15 195 TRUE
2007 "human_stool" "I" 16 195 TRUE
2009 "human_stool" "I" 13 195 TRUE
2010 "human_stool" "I" 21 195 TRUE
2011 "human_stool" "I" 24 195 TRUE
2012 "human_stool" "I" 17 195 TRUE
2013 "human_stool" "I" 16 195 TRUE
2014 "human_stool" "I" 19 195 TRUE
2015 "human_stool" "I" 19 195 TRUE
2016 "human_stool" "I" 25 195 TRUE
2017 "human_stool" "I" 26 195 TRUE
2018 "human_stool" "I" 23 195 TRUE
2006 "chicken" "T" 37 195 TRUE
2009 "chicken" "T" 48 195 TRUE
2011 "chicken" "T" 36 195 TRUE
2012 "chicken" "T" 41 195 TRUE
2013 "chicken" "T" 35 195 TRUE
2014 "chicken" "T" 39 195 TRUE
2015 "chicken" "T" 33 195 TRUE
2016 "chicken" "T" 30 195 TRUE
2018 "chicken" "T" 26 195 TRUE
1997 "human_stool" "T" 49 195 TRUE
1998 "human_stool" "T" 48 195 TRUE
2001 "human_stool" "T" 36 195 TRUE
2003 "human_stool" "T" 36 195 TRUE
2004 "human_stool" "T" 37 195 TRUE
2005 "human_stool" "T" 37 195 TRUE
2006 "human_stool" "T" 35 195 TRUE
2007 "human_stool" "T" 34 195 TRUE
2009 "human_stool" "T" 37 195 TRUE
2010 "human_stool" "T" 29 195 TRUE
2011 "human_stool" "T" 26 195 TRUE
2012 "human_stool" "T" 33 195 TRUE
2013 "human_stool" "T" 34 195 TRUE
2014 "human_stool" "T" 31 195 TRUE
2015 "human_stool" "T" 31 195 TRUE
2016 "human_stool" "T" 25 195 TRUE
2017 "human_stool" "T" 24 195 TRUE
2018 "human_stool" "T" 27 195 TRUE
2011 "chicken" "A" 1 196 TRUE
2012 "chicken" "A" 1 196 TRUE
2013 "human_stool" "A" 1 196 TRUE
2006 "chicken" "I" 10 196 TRUE
2009 "chicken" "I" 4 196 TRUE
2011 "chicken" "I" 18 196 TRUE
2012 "chicken" "I" 13 196 TRUE
2013 "chicken" "I" 13 196 TRUE
2014 "chicken" "I" 12 196 TRUE
2015 "chicken" "I" 14 196 TRUE
2016 "chicken" "I" 24 196 TRUE
2018 "chicken" "I" 28 196 TRUE
1997 "human_stool" "I" 2 196 TRUE
1998 "human_stool" "I" 1 196 TRUE
2001 "human_stool" "I" 10 196 TRUE
2003 "human_stool" "I" 17 196 TRUE
2004 "human_stool" "I" 11 196 TRUE
2005 "human_stool" "I" 13 196 TRUE
2006 "human_stool" "I" 15 196 TRUE
2007 "human_stool" "I" 14 196 TRUE
2009 "human_stool" "I" 19 196 TRUE
2010 "human_stool" "I" 16 196 TRUE
2011 "human_stool" "I" 19 196 TRUE
2012 "human_stool" "I" 15 196 TRUE
2013 "human_stool" "I" 25 196 TRUE
2014 "human_stool" "I" 25 196 TRUE
2015 "human_stool" "I" 21 196 TRUE
2016 "human_stool" "I" 23 196 TRUE
2017 "human_stool" "I" 23 196 TRUE
2018 "human_stool" "I" 22 196 TRUE
2006 "chicken" "T" 40 196 TRUE
2009 "chicken" "T" 46 196 TRUE
2011 "chicken" "T" 31 196 TRUE
2012 "chicken" "T" 36 196 TRUE
2013 "chicken" "T" 37 196 TRUE
2014 "chicken" "T" 38 196 TRUE
2015 "chicken" "T" 36 196 TRUE
2016 "chicken" "T" 26 196 TRUE
2018 "chicken" "T" 22 196 TRUE
1997 "human_stool" "T" 48 196 TRUE
1998 "human_stool" "T" 49 196 TRUE
2001 "human_stool" "T" 40 196 TRUE
2003 "human_stool" "T" 33 196 TRUE
2004 "human_stool" "T" 39 196 TRUE
2005 "human_stool" "T" 37 196 TRUE
2006 "human_stool" "T" 35 196 TRUE
2007 "human_stool" "T" 36 196 TRUE
2009 "human_stool" "T" 31 196 TRUE
2010 "human_stool" "T" 34 196 TRUE
2011 "human_stool" "T" 31 196 TRUE
2012 "human_stool" "T" 35 196 TRUE
2013 "human_stool" "T" 24 196 TRUE
2014 "human_stool" "T" 25 196 TRUE
2015 "human_stool" "T" 29 196 TRUE
2016 "human_stool" "T" 27 196 TRUE
2017 "human_stool" "T" 27 196 TRUE
2018 "human_stool" "T" 28 196 TRUE
1997 "human_stool" "A" 1 197 TRUE
2001 "human_stool" "A" 1 197 TRUE
2006 "chicken" "I" 8 197 TRUE
2009 "chicken" "I" 2 197 TRUE
2011 "chicken" "I" 16 197 TRUE
2012 "chicken" "I" 17 197 TRUE
2013 "chicken" "I" 13 197 TRUE
2014 "chicken" "I" 5 197 TRUE
2015 "chicken" "I" 22 197 TRUE
2016 "chicken" "I" 21 197 TRUE
2018 "chicken" "I" 27 197 TRUE
1997 "human_stool" "I" 3 197 TRUE
1998 "human_stool" "I" 2 197 TRUE
2001 "human_stool" "I" 8 197 TRUE
2003 "human_stool" "I" 5 197 TRUE
2004 "human_stool" "I" 15 197 TRUE
2005 "human_stool" "I" 12 197 TRUE
2006 "human_stool" "I" 11 197 TRUE
2007 "human_stool" "I" 14 197 TRUE
2009 "human_stool" "I" 12 197 TRUE
2010 "human_stool" "I" 16 197 TRUE
2011 "human_stool" "I" 23 197 TRUE
2012 "human_stool" "I" 20 197 TRUE
2013 "human_stool" "I" 20 197 TRUE
2014 "human_stool" "I" 19 197 TRUE
2015 "human_stool" "I" 24 197 TRUE
2016 "human_stool" "I" 21 197 TRUE
2017 "human_stool" "I" 24 197 TRUE
2018 "human_stool" "I" 25 197 TRUE
2006 "chicken" "T" 42 197 TRUE
2009 "chicken" "T" 48 197 TRUE
2011 "chicken" "T" 34 197 TRUE
2012 "chicken" "T" 33 197 TRUE
2013 "chicken" "T" 37 197 TRUE
2014 "chicken" "T" 45 197 TRUE
2015 "chicken" "T" 28 197 TRUE
2016 "chicken" "T" 29 197 TRUE
2018 "chicken" "T" 23 197 TRUE
1997 "human_stool" "T" 46 197 TRUE
1998 "human_stool" "T" 48 197 TRUE
2001 "human_stool" "T" 41 197 TRUE
2003 "human_stool" "T" 45 197 TRUE
2004 "human_stool" "T" 35 197 TRUE
2005 "human_stool" "T" 38 197 TRUE
2006 "human_stool" "T" 37 197 TRUE
2007 "human_stool" "T" 36 197 TRUE
2009 "human_stool" "T" 38 197 TRUE
2010 "human_stool" "T" 34 197 TRUE
2011 "human_stool" "T" 27 197 TRUE
2012 "human_stool" "T" 30 197 TRUE
2013 "human_stool" "T" 30 197 TRUE
2014 "human_stool" "T" 31 197 TRUE
2015 "human_stool" "T" 26 197 TRUE
2016 "human_stool" "T" 29 197 TRUE
2017 "human_stool" "T" 26 197 TRUE
2018 "human_stool" "T" 25 197 TRUE
2006 "human_stool" "V" 2 197 TRUE
2011 "chicken" "A" 1 198 TRUE
2012 "chicken" "A" 1 198 TRUE
2011 "human_stool" "A" 1 198 TRUE
2012 "human_stool" "A" 1 198 TRUE
2006 "chicken" "I" 7 198 TRUE
2009 "chicken" "I" 10 198 TRUE
2011 "chicken" "I" 12 198 TRUE
2012 "chicken" "I" 12 198 TRUE
2013 "chicken" "I" 19 198 TRUE
2014 "chicken" "I" 13 198 TRUE
2015 "chicken" "I" 17 198 TRUE
2016 "chicken" "I" 16 198 TRUE
2018 "chicken" "I" 26 198 TRUE
1997 "human_stool" "I" 3 198 TRUE
1998 "human_stool" "I" 1 198 TRUE
2001 "human_stool" "I" 12 198 TRUE
2003 "human_stool" "I" 9 198 TRUE
2004 "human_stool" "I" 15 198 TRUE
2005 "human_stool" "I" 13 198 TRUE
2006 "human_stool" "I" 16 198 TRUE
2007 "human_stool" "I" 15 198 TRUE
2009 "human_stool" "I" 13 198 TRUE
2010 "human_stool" "I" 15 198 TRUE
2011 "human_stool" "I" 18 198 TRUE
2012 "human_stool" "I" 23 198 TRUE
2013 "human_stool" "I" 17 198 TRUE
2014 "human_stool" "I" 22 198 TRUE
2015 "human_stool" "I" 18 198 TRUE
2016 "human_stool" "I" 26 198 TRUE
2017 "human_stool" "I" 25 198 TRUE
