"year" "source" "base" "ID" "rep" "replacement_condition"
2006 "chicken" "I" 4 26 TRUE
2009 "chicken" "I" 5 26 TRUE
2011 "chicken" "I" 18 26 TRUE
2012 "chicken" "I" 12 26 TRUE
2013 "chicken" "I" 18 26 TRUE
2014 "chicken" "I" 17 26 TRUE
2015 "chicken" "I" 12 26 TRUE
2016 "chicken" "I" 20 26 TRUE
2018 "chicken" "I" 26 26 TRUE
1997 "human_stool" "I" 2 26 TRUE
1998 "human_stool" "I" 1 26 TRUE
2001 "human_stool" "I" 12 26 TRUE
2003 "human_stool" "I" 12 26 TRUE
2004 "human_stool" "I" 21 26 TRUE
2005 "human_stool" "I" 15 26 TRUE
2006 "human_stool" "I" 19 26 TRUE
2007 "human_stool" "I" 10 26 TRUE
2009 "human_stool" "I" 13 26 TRUE
2010 "human_stool" "I" 23 26 TRUE
2011 "human_stool" "I" 16 26 TRUE
2012 "human_stool" "I" 17 26 TRUE
2013 "human_stool" "I" 20 26 TRUE
2014 "human_stool" "I" 17 26 TRUE
2015 "human_stool" "I" 16 26 TRUE
2016 "human_stool" "I" 26 26 TRUE
2017 "human_stool" "I" 21 26 TRUE
2018 "human_stool" "I" 26 26 TRUE
2006 "chicken" "T" 46 26 TRUE
2009 "chicken" "T" 45 26 TRUE
2011 "chicken" "T" 32 26 TRUE
2012 "chicken" "T" 38 26 TRUE
2013 "chicken" "T" 32 26 TRUE
2014 "chicken" "T" 33 26 TRUE
2015 "chicken" "T" 38 26 TRUE
2016 "chicken" "T" 30 26 TRUE
2018 "chicken" "T" 24 26 TRUE
1997 "human_stool" "T" 48 26 TRUE
1998 "human_stool" "T" 49 26 TRUE
2001 "human_stool" "T" 37 26 TRUE
2003 "human_stool" "T" 38 26 TRUE
2004 "human_stool" "T" 29 26 TRUE
2005 "human_stool" "T" 35 26 TRUE
2006 "human_stool" "T" 31 26 TRUE
2007 "human_stool" "T" 40 26 TRUE
2009 "human_stool" "T" 37 26 TRUE
2010 "human_stool" "T" 27 26 TRUE
2011 "human_stool" "T" 33 26 TRUE
2012 "human_stool" "T" 33 26 TRUE
2013 "human_stool" "T" 30 26 TRUE
2014 "human_stool" "T" 33 26 TRUE
2015 "human_stool" "T" 34 26 TRUE
2016 "human_stool" "T" 23 26 TRUE
2017 "human_stool" "T" 29 26 TRUE
2018 "human_stool" "T" 24 26 TRUE
2011 "chicken" "A" 1 27 TRUE
2012 "chicken" "A" 2 27 TRUE
2018 "chicken" "A" 1 27 TRUE
2001 "human_stool" "A" 1 27 TRUE
2011 "human_stool" "A" 1 27 TRUE
2012 "human_stool" "A" 1 27 TRUE
2006 "chicken" "I" 9 27 TRUE
2009 "chicken" "I" 2 27 TRUE
2011 "chicken" "I" 10 27 TRUE
2012 "chicken" "I" 13 27 TRUE
2013 "chicken" "I" 13 27 TRUE
2014 "chicken" "I" 10 27 TRUE
2015 "chicken" "I" 19 27 TRUE
2016 "chicken" "I" 26 27 TRUE
2018 "chicken" "I" 20 27 TRUE
1997 "human_stool" "I" 3 27 TRUE
1998 "human_stool" "I" 1 27 TRUE
2001 "human_stool" "I" 7 27 TRUE
2003 "human_stool" "I" 18 27 TRUE
2004 "human_stool" "I" 14 27 TRUE
2005 "human_stool" "I" 12 27 TRUE
2006 "human_stool" "I" 19 27 TRUE
2007 "human_stool" "I" 20 27 TRUE
2009 "human_stool" "I" 14 27 TRUE
2010 "human_stool" "I" 23 27 TRUE
2011 "human_stool" "I" 14 27 TRUE
2012 "human_stool" "I" 21 27 TRUE
2013 "human_stool" "I" 18 27 TRUE
2014 "human_stool" "I" 20 27 TRUE
2015 "human_stool" "I" 23 27 TRUE
2016 "human_stool" "I" 23 27 TRUE
2017 "human_stool" "I" 17 27 TRUE
2018 "human_stool" "I" 25 27 TRUE
2006 "chicken" "T" 41 27 TRUE
2009 "chicken" "T" 48 27 TRUE
2011 "chicken" "T" 39 27 TRUE
2012 "chicken" "T" 35 27 TRUE
2013 "chicken" "T" 37 27 TRUE
2014 "chicken" "T" 40 27 TRUE
2015 "chicken" "T" 31 27 TRUE
2016 "chicken" "T" 24 27 TRUE
2018 "chicken" "T" 29 27 TRUE
1997 "human_stool" "T" 47 27 TRUE
1998 "human_stool" "T" 49 27 TRUE
2001 "human_stool" "T" 42 27 TRUE
2003 "human_stool" "T" 32 27 TRUE
2004 "human_stool" "T" 36 27 TRUE
2005 "human_stool" "T" 38 27 TRUE
2006 "human_stool" "T" 31 27 TRUE
2007 "human_stool" "T" 30 27 TRUE
2009 "human_stool" "T" 36 27 TRUE
2010 "human_stool" "T" 27 27 TRUE
2011 "human_stool" "T" 35 27 TRUE
2012 "human_stool" "T" 28 27 TRUE
2013 "human_stool" "T" 32 27 TRUE
2014 "human_stool" "T" 30 27 TRUE
2015 "human_stool" "T" 27 27 TRUE
2016 "human_stool" "T" 27 27 TRUE
2017 "human_stool" "T" 33 27 TRUE
2018 "human_stool" "T" 25 27 TRUE
2001 "human_stool" "A" 1 28 TRUE
2013 "human_stool" "A" 1 28 TRUE
2006 "chicken" "I" 4 28 TRUE
2009 "chicken" "I" 4 28 TRUE
2011 "chicken" "I" 17 28 TRUE
2012 "chicken" "I" 13 28 TRUE
2013 "chicken" "I" 16 28 TRUE
2014 "chicken" "I" 7 28 TRUE
2015 "chicken" "I" 15 28 TRUE
2016 "chicken" "I" 22 28 TRUE
2018 "chicken" "I" 28 28 TRUE
1997 "human_stool" "I" 3 28 TRUE
1998 "human_stool" "I" 6 28 TRUE
2001 "human_stool" "I" 9 28 TRUE
2003 "human_stool" "I" 15 28 TRUE
2004 "human_stool" "I" 10 28 TRUE
2005 "human_stool" "I" 11 28 TRUE
2006 "human_stool" "I" 19 28 TRUE
2007 "human_stool" "I" 12 28 TRUE
2009 "human_stool" "I" 13 28 TRUE
2010 "human_stool" "I" 20 28 TRUE
2011 "human_stool" "I" 14 28 TRUE
2012 "human_stool" "I" 15 28 TRUE
2013 "human_stool" "I" 9 28 TRUE
2014 "human_stool" "I" 16 28 TRUE
2015 "human_stool" "I" 18 28 TRUE
2016 "human_stool" "I" 26 28 TRUE
2017 "human_stool" "I" 23 28 TRUE
2018 "human_stool" "I" 26 28 TRUE
2006 "chicken" "T" 46 28 TRUE
2009 "chicken" "T" 46 28 TRUE
2011 "chicken" "T" 33 28 TRUE
2012 "chicken" "T" 37 28 TRUE
2013 "chicken" "T" 34 28 TRUE
2014 "chicken" "T" 43 28 TRUE
2015 "chicken" "T" 35 28 TRUE
2016 "chicken" "T" 28 28 TRUE
2018 "chicken" "T" 22 28 TRUE
1997 "human_stool" "T" 47 28 TRUE
1998 "human_stool" "T" 44 28 TRUE
2001 "human_stool" "T" 40 28 TRUE
2003 "human_stool" "T" 35 28 TRUE
2004 "human_stool" "T" 40 28 TRUE
2005 "human_stool" "T" 39 28 TRUE
2006 "human_stool" "T" 31 28 TRUE
2007 "human_stool" "T" 38 28 TRUE
2009 "human_stool" "T" 37 28 TRUE
2010 "human_stool" "T" 30 28 TRUE
2011 "human_stool" "T" 36 28 TRUE
2012 "human_stool" "T" 35 28 TRUE
2013 "human_stool" "T" 40 28 TRUE
2014 "human_stool" "T" 34 28 TRUE
2015 "human_stool" "T" 32 28 TRUE
2016 "human_stool" "T" 24 28 TRUE
2017 "human_stool" "T" 27 28 TRUE
2018 "human_stool" "T" 24 28 TRUE
2012 "chicken" "A" 2 29 TRUE
2010 "human_stool" "A" 1 29 TRUE
2006 "chicken" "I" 6 29 TRUE
2009 "chicken" "I" 5 29 TRUE
2011 "chicken" "I" 10 29 TRUE
2012 "chicken" "I" 14 29 TRUE
2013 "chicken" "I" 14 29 TRUE
2014 "chicken" "I" 8 29 TRUE
2015 "chicken" "I" 13 29 TRUE
2016 "chicken" "I" 28 29 TRUE
2018 "chicken" "I" 23 29 TRUE
1997 "human_stool" "I" 2 29 TRUE
1998 "human_stool" "I" 3 29 TRUE
2001 "human_stool" "I" 7 29 TRUE
2003 "human_stool" "I" 11 29 TRUE
2004 "human_stool" "I" 12 29 TRUE
2005 "human_stool" "I" 15 29 TRUE
2006 "human_stool" "I" 17 29 TRUE
2007 "human_stool" "I" 13 29 TRUE
2009 "human_stool" "I" 19 29 TRUE
2010 "human_stool" "I" 18 29 TRUE
2011 "human_stool" "I" 11 29 TRUE
2012 "human_stool" "I" 14 29 TRUE
2013 "human_stool" "I" 19 29 TRUE
2014 "human_stool" "I" 25 29 TRUE
2015 "human_stool" "I" 15 29 TRUE
2016 "human_stool" "I" 22 29 TRUE
2017 "human_stool" "I" 20 29 TRUE
2018 "human_stool" "I" 24 29 TRUE
2006 "chicken" "T" 44 29 TRUE
2009 "chicken" "T" 45 29 TRUE
2011 "chicken" "T" 40 29 TRUE
2012 "chicken" "T" 34 29 TRUE
2013 "chicken" "T" 36 29 TRUE
2014 "chicken" "T" 42 29 TRUE
2015 "chicken" "T" 37 29 TRUE
2016 "chicken" "T" 22 29 TRUE
2018 "chicken" "T" 27 29 TRUE
1997 "human_stool" "T" 48 29 TRUE
1998 "human_stool" "T" 47 29 TRUE
2001 "human_stool" "T" 43 29 TRUE
2003 "human_stool" "T" 39 29 TRUE
2004 "human_stool" "T" 38 29 TRUE
2005 "human_stool" "T" 35 29 TRUE
2006 "human_stool" "T" 33 29 TRUE
2007 "human_stool" "T" 37 29 TRUE
2009 "human_stool" "T" 31 29 TRUE
2010 "human_stool" "T" 31 29 TRUE
2011 "human_stool" "T" 39 29 TRUE
2012 "human_stool" "T" 36 29 TRUE
2013 "human_stool" "T" 31 29 TRUE
2014 "human_stool" "T" 25 29 TRUE
2015 "human_stool" "T" 35 29 TRUE
2016 "human_stool" "T" 28 29 TRUE
2017 "human_stool" "T" 30 29 TRUE
2018 "human_stool" "T" 26 29 TRUE
2011 "chicken" "A" 2 30 TRUE
2016 "human_stool" "A" 1 30 TRUE
2006 "chicken" "I" 8 30 TRUE
2009 "chicken" "I" 2 30 TRUE
2011 "chicken" "I" 13 30 TRUE
2012 "chicken" "I" 16 30 TRUE
2013 "chicken" "I" 12 30 TRUE
2014 "chicken" "I" 9 30 TRUE
2015 "chicken" "I" 15 30 TRUE
2016 "chicken" "I" 22 30 TRUE
2018 "chicken" "I" 28 30 TRUE
1997 "human_stool" "I" 4 30 TRUE
2001 "human_stool" "I" 11 30 TRUE
2003 "human_stool" "I" 13 30 TRUE
2004 "human_stool" "I" 15 30 TRUE
2005 "human_stool" "I" 11 30 TRUE
2006 "human_stool" "I" 15 30 TRUE
2007 "human_stool" "I" 12 30 TRUE
2009 "human_stool" "I" 22 30 TRUE
2010 "human_stool" "I" 20 30 TRUE
2011 "human_stool" "I" 18 30 TRUE
2012 "human_stool" "I" 24 30 TRUE
2013 "human_stool" "I" 20 30 TRUE
2014 "human_stool" "I" 21 30 TRUE
2015 "human_stool" "I" 15 30 TRUE
2016 "human_stool" "I" 21 30 TRUE
2017 "human_stool" "I" 23 30 TRUE
2018 "human_stool" "I" 25 30 TRUE
2006 "chicken" "T" 42 30 TRUE
2009 "chicken" "T" 48 30 TRUE
2011 "chicken" "T" 35 30 TRUE
2012 "chicken" "T" 34 30 TRUE
2013 "chicken" "T" 38 30 TRUE
2014 "chicken" "T" 41 30 TRUE
2015 "chicken" "T" 35 30 TRUE
2016 "chicken" "T" 28 30 TRUE
2018 "chicken" "T" 22 30 TRUE
1997 "human_stool" "T" 46 30 TRUE
1998 "human_stool" "T" 50 30 TRUE
2001 "human_stool" "T" 39 30 TRUE
2003 "human_stool" "T" 37 30 TRUE
2004 "human_stool" "T" 35 30 TRUE
2005 "human_stool" "T" 39 30 TRUE
2006 "human_stool" "T" 35 30 TRUE
2007 "human_stool" "T" 38 30 TRUE
2009 "human_stool" "T" 28 30 TRUE
2010 "human_stool" "T" 30 30 TRUE
2011 "human_stool" "T" 32 30 TRUE
2012 "human_stool" "T" 26 30 TRUE
2013 "human_stool" "T" 30 30 TRUE
2014 "human_stool" "T" 29 30 TRUE
2015 "human_stool" "T" 35 30 TRUE
2016 "human_stool" "T" 28 30 TRUE
2017 "human_stool" "T" 27 30 TRUE
2018 "human_stool" "T" 25 30 TRUE
2011 "chicken" "A" 1 31 TRUE
2012 "chicken" "A" 2 31 TRUE
2011 "human_stool" "A" 1 31 TRUE
2013 "human_stool" "A" 1 31 TRUE
2006 "chicken" "I" 9 31 TRUE
2009 "chicken" "I" 5 31 TRUE
2011 "chicken" "I" 13 31 TRUE
2012 "chicken" "I" 10 31 TRUE
2013 "chicken" "I" 10 31 TRUE
2014 "chicken" "I" 10 31 TRUE
2015 "chicken" "I" 24 31 TRUE
2016 "chicken" "I" 25 31 TRUE
2018 "chicken" "I" 22 31 TRUE
1997 "human_stool" "I" 3 31 TRUE
2001 "human_stool" "I" 8 31 TRUE
2003 "human_stool" "I" 11 31 TRUE
2004 "human_stool" "I" 13 31 TRUE
2005 "human_stool" "I" 13 31 TRUE
2006 "human_stool" "I" 12 31 TRUE
2007 "human_stool" "I" 17 31 TRUE
2009 "human_stool" "I" 12 31 TRUE
2010 "human_stool" "I" 22 31 TRUE
2011 "human_stool" "I" 20 31 TRUE
2012 "human_stool" "I" 22 31 TRUE
2013 "human_stool" "I" 15 31 TRUE
2014 "human_stool" "I" 19 31 TRUE
2015 "human_stool" "I" 15 31 TRUE
2016 "human_stool" "I" 23 31 TRUE
2017 "human_stool" "I" 21 31 TRUE
2018 "human_stool" "I" 16 31 TRUE
2006 "chicken" "T" 41 31 TRUE
2009 "chicken" "T" 45 31 TRUE
2011 "chicken" "T" 36 31 TRUE
2012 "chicken" "T" 38 31 TRUE
2013 "chicken" "T" 40 31 TRUE
2014 "chicken" "T" 40 31 TRUE
2015 "chicken" "T" 26 31 TRUE
2016 "chicken" "T" 25 31 TRUE
2018 "chicken" "T" 28 31 TRUE
1997 "human_stool" "T" 47 31 TRUE
1998 "human_stool" "T" 50 31 TRUE
2001 "human_stool" "T" 42 31 TRUE
2003 "human_stool" "T" 39 31 TRUE
2004 "human_stool" "T" 37 31 TRUE
2005 "human_stool" "T" 37 31 TRUE
2006 "human_stool" "T" 38 31 TRUE
2007 "human_stool" "T" 33 31 TRUE
2009 "human_stool" "T" 38 31 TRUE
2010 "human_stool" "T" 28 31 TRUE
2011 "human_stool" "T" 29 31 TRUE
2012 "human_stool" "T" 28 31 TRUE
2013 "human_stool" "T" 34 31 TRUE
2014 "human_stool" "T" 31 31 TRUE
2015 "human_stool" "T" 35 31 TRUE
2016 "human_stool" "T" 27 31 TRUE
2017 "human_stool" "T" 29 31 TRUE
2018 "human_stool" "T" 34 31 TRUE
2006 "chicken" "I" 5 32 TRUE
2009 "chicken" "I" 5 32 TRUE
2011 "chicken" "I" 9 32 TRUE
2012 "chicken" "I" 21 32 TRUE
2013 "chicken" "I" 18 32 TRUE
2014 "chicken" "I" 10 32 TRUE
2015 "chicken" "I" 13 32 TRUE
2016 "chicken" "I" 22 32 TRUE
2018 "chicken" "I" 24 32 TRUE
1997 "human_stool" "I" 5 32 TRUE
1998 "human_stool" "I" 2 32 TRUE
2001 "human_stool" "I" 7 32 TRUE
2003 "human_stool" "I" 10 32 TRUE
2004 "human_stool" "I" 16 32 TRUE
2005 "human_stool" "I" 11 32 TRUE
2006 "human_stool" "I" 17 32 TRUE
2007 "human_stool" "I" 13 32 TRUE
2009 "human_stool" "I" 20 32 TRUE
2010 "human_stool" "I" 22 32 TRUE
2011 "human_stool" "I" 18 32 TRUE
2012 "human_stool" "I" 17 32 TRUE
2013 "human_stool" "I" 17 32 TRUE
2014 "human_stool" "I" 25 32 TRUE
2015 "human_stool" "I" 20 32 TRUE
2016 "human_stool" "I" 27 32 TRUE
2017 "human_stool" "I" 18 32 TRUE
2018 "human_stool" "I" 23 32 TRUE
2006 "chicken" "T" 45 32 TRUE
2009 "chicken" "T" 45 32 TRUE
2011 "chicken" "T" 41 32 TRUE
2012 "chicken" "T" 29 32 TRUE
2013 "chicken" "T" 32 32 TRUE
2014 "chicken" "T" 40 32 TRUE
2015 "chicken" "T" 37 32 TRUE
2016 "chicken" "T" 28 32 TRUE
2018 "chicken" "T" 26 32 TRUE
1997 "human_stool" "T" 45 32 TRUE
1998 "human_stool" "T" 48 32 TRUE
2001 "human_stool" "T" 43 32 TRUE
2003 "human_stool" "T" 40 32 TRUE
2004 "human_stool" "T" 34 32 TRUE
2005 "human_stool" "T" 39 32 TRUE
2006 "human_stool" "T" 33 32 TRUE
2007 "human_stool" "T" 37 32 TRUE
2009 "human_stool" "T" 30 32 TRUE
2010 "human_stool" "T" 28 32 TRUE
2011 "human_stool" "T" 32 32 TRUE
2012 "human_stool" "T" 33 32 TRUE
2013 "human_stool" "T" 33 32 TRUE
2014 "human_stool" "T" 25 32 TRUE
2015 "human_stool" "T" 30 32 TRUE
2016 "human_stool" "T" 23 32 TRUE
2017 "human_stool" "T" 32 32 TRUE
2018 "human_stool" "T" 27 32 TRUE
2011 "chicken" "A" 2 33 TRUE
2018 "chicken" "A" 2 33 TRUE
2001 "human_stool" "A" 1 33 TRUE
2012 "human_stool" "A" 1 33 TRUE
2006 "chicken" "I" 9 33 TRUE
2009 "chicken" "I" 5 33 TRUE
2011 "chicken" "I" 10 33 TRUE
2012 "chicken" "I" 12 33 TRUE
2013 "chicken" "I" 12 33 TRUE
2014 "chicken" "I" 9 33 TRUE
2015 "chicken" "I" 15 33 TRUE
2016 "chicken" "I" 30 33 TRUE
2018 "chicken" "I" 28 33 TRUE
1997 "human_stool" "I" 2 33 TRUE
1998 "human_stool" "I" 3 33 TRUE
2001 "human_stool" "I" 14 33 TRUE
2003 "human_stool" "I" 12 33 TRUE
2004 "human_stool" "I" 7 33 TRUE
2005 "human_stool" "I" 12 33 TRUE
2006 "human_stool" "I" 15 33 TRUE
2007 "human_stool" "I" 15 33 TRUE
2009 "human_stool" "I" 12 33 TRUE
2010 "human_stool" "I" 20 33 TRUE
2011 "human_stool" "I" 19 33 TRUE
2012 "human_stool" "I" 17 33 TRUE
2013 "human_stool" "I" 16 33 TRUE
2014 "human_stool" "I" 24 33 TRUE
2015 "human_stool" "I" 17 33 TRUE
2016 "human_stool" "I" 17 33 TRUE
2017 "human_stool" "I" 19 33 TRUE
2018 "human_stool" "I" 22 33 TRUE
2006 "chicken" "T" 41 33 TRUE
2009 "chicken" "T" 45 33 TRUE
2011 "chicken" "T" 38 33 TRUE
2012 "chicken" "T" 38 33 TRUE
2013 "chicken" "T" 38 33 TRUE
2014 "chicken" "T" 41 33 TRUE
2015 "chicken" "T" 35 33 TRUE
2016 "chicken" "T" 20 33 TRUE
2018 "chicken" "T" 20 33 TRUE
1997 "human_stool" "T" 48 33 TRUE
1998 "human_stool" "T" 47 33 TRUE
2001 "human_stool" "T" 35 33 TRUE
2003 "human_stool" "T" 38 33 TRUE
2004 "human_stool" "T" 43 33 TRUE
2005 "human_stool" "T" 38 33 TRUE
2006 "human_stool" "T" 33 33 TRUE
2007 "human_stool" "T" 35 33 TRUE
2009 "human_stool" "T" 38 33 TRUE
2010 "human_stool" "T" 30 33 TRUE
2011 "human_stool" "T" 31 33 TRUE
2012 "human_stool" "T" 32 33 TRUE
2013 "human_stool" "T" 34 33 TRUE
2014 "human_stool" "T" 26 33 TRUE
2015 "human_stool" "T" 33 33 TRUE
2016 "human_stool" "T" 33 33 TRUE
2017 "human_stool" "T" 31 33 TRUE
2018 "human_stool" "T" 28 33 TRUE
2006 "human_stool" "V" 2 33 TRUE
2011 "chicken" "A" 1 34 TRUE
2012 "chicken" "A" 1 34 TRUE
2001 "human_stool" "A" 1 34 TRUE
2012 "human_stool" "A" 1 34 TRUE
2015 "human_stool" "A" 1 34 TRUE
2006 "chicken" "I" 5 34 TRUE
2009 "chicken" "I" 2 34 TRUE
2011 "chicken" "I" 7 34 TRUE
2012 "chicken" "I" 18 34 TRUE
2013 "chicken" "I" 19 34 TRUE
2014 "chicken" "I" 10 34 TRUE
2015 "chicken" "I" 21 34 TRUE
2016 "chicken" "I" 23 34 TRUE
2018 "chicken" "I" 28 34 TRUE
1997 "human_stool" "I" 3 34 TRUE
1998 "human_stool" "I" 3 34 TRUE
2001 "human_stool" "I" 13 34 TRUE
2003 "human_stool" "I" 15 34 TRUE
2004 "human_stool" "I" 17 34 TRUE
2005 "human_stool" "I" 12 34 TRUE
2006 "human_stool" "I" 20 34 TRUE
2007 "human_stool" "I" 23 34 TRUE
2009 "human_stool" "I" 10 34 TRUE
2010 "human_stool" "I" 18 34 TRUE
2011 "human_stool" "I" 21 34 TRUE
2012 "human_stool" "I" 18 34 TRUE
2013 "human_stool" "I" 14 34 TRUE
2014 "human_stool" "I" 18 34 TRUE
2015 "human_stool" "I" 14 34 TRUE
2016 "human_stool" "I" 23 34 TRUE
2017 "human_stool" "I" 23 34 TRUE
2018 "human_stool" "I" 27 34 TRUE
2006 "chicken" "T" 45 34 TRUE
2009 "chicken" "T" 48 34 TRUE
2011 "chicken" "T" 42 34 TRUE
2012 "chicken" "T" 31 34 TRUE
2013 "chicken" "T" 31 34 TRUE
2014 "chicken" "T" 40 34 TRUE
2015 "chicken" "T" 29 34 TRUE
2016 "chicken" "T" 27 34 TRUE
2018 "chicken" "T" 22 34 TRUE
1997 "human_stool" "T" 47 34 TRUE
1998 "human_stool" "T" 47 34 TRUE
2001 "human_stool" "T" 36 34 TRUE
2003 "human_stool" "T" 35 34 TRUE
2004 "human_stool" "T" 33 34 TRUE
2005 "human_stool" "T" 38 34 TRUE
2006 "human_stool" "T" 30 34 TRUE
2007 "human_stool" "T" 27 34 TRUE
2009 "human_stool" "T" 40 34 TRUE
2010 "human_stool" "T" 32 34 TRUE
2011 "human_stool" "T" 29 34 TRUE
2012 "human_stool" "T" 31 34 TRUE
2013 "human_stool" "T" 36 34 TRUE
2014 "human_stool" "T" 32 34 TRUE
2015 "human_stool" "T" 35 34 TRUE
2016 "human_stool" "T" 27 34 TRUE
2017 "human_stool" "T" 27 34 TRUE
2018 "human_stool" "T" 23 34 TRUE
2001 "human_stool" "A" 1 35 TRUE
2006 "chicken" "I" 12 35 TRUE
2009 "chicken" "I" 1 35 TRUE
2011 "chicken" "I" 10 35 TRUE
2012 "chicken" "I" 13 35 TRUE
2013 "chicken" "I" 12 35 TRUE
2014 "chicken" "I" 16 35 TRUE
2015 "chicken" "I" 14 35 TRUE
2016 "chicken" "I" 18 35 TRUE
2018 "chicken" "I" 22 35 TRUE
1998 "human_stool" "I" 1 35 TRUE
2001 "human_stool" "I" 9 35 TRUE
2003 "human_stool" "I" 11 35 TRUE
2004 "human_stool" "I" 15 35 TRUE
2005 "human_stool" "I" 14 35 TRUE
2006 "human_stool" "I" 9 35 TRUE
2007 "human_stool" "I" 7 35 TRUE
2009 "human_stool" "I" 13 35 TRUE
2010 "human_stool" "I" 18 35 TRUE
2011 "human_stool" "I" 19 35 TRUE
2012 "human_stool" "I" 28 35 TRUE
2013 "human_stool" "I" 17 35 TRUE
2014 "human_stool" "I" 16 35 TRUE
2015 "human_stool" "I" 21 35 TRUE
2016 "human_stool" "I" 23 35 TRUE
2017 "human_stool" "I" 19 35 TRUE
2018 "human_stool" "I" 26 35 TRUE
2006 "chicken" "T" 38 35 TRUE
2009 "chicken" "T" 49 35 TRUE
2011 "chicken" "T" 40 35 TRUE
2012 "chicken" "T" 37 35 TRUE
2013 "chicken" "T" 38 35 TRUE
2014 "chicken" "T" 34 35 TRUE
2015 "chicken" "T" 36 35 TRUE
2016 "chicken" "T" 32 35 TRUE
2018 "chicken" "T" 28 35 TRUE
1997 "human_stool" "T" 50 35 TRUE
1998 "human_stool" "T" 49 35 TRUE
2001 "human_stool" "T" 40 35 TRUE
2003 "human_stool" "T" 39 35 TRUE
2004 "human_stool" "T" 35 35 TRUE
2005 "human_stool" "T" 36 35 TRUE
2006 "human_stool" "T" 39 35 TRUE
2007 "human_stool" "T" 43 35 TRUE
2009 "human_stool" "T" 37 35 TRUE
2010 "human_stool" "T" 32 35 TRUE
2011 "human_stool" "T" 31 35 TRUE
2012 "human_stool" "T" 22 35 TRUE
2013 "human_stool" "T" 33 35 TRUE
2014 "human_stool" "T" 34 35 TRUE
2015 "human_stool" "T" 29 35 TRUE
2016 "human_stool" "T" 27 35 TRUE
2017 "human_stool" "T" 31 35 TRUE
2018 "human_stool" "T" 24 35 TRUE
2006 "human_stool" "V" 2 35 TRUE
2012 "chicken" "A" 1 36 TRUE
2001 "human_stool" "A" 1 36 TRUE
2013 "human_stool" "A" 1 36 TRUE
2006 "chicken" "I" 2 36 TRUE
2009 "chicken" "I" 1 36 TRUE
2011 "chicken" "I" 17 36 TRUE
2012 "chicken" "I" 16 36 TRUE
2013 "chicken" "I" 20 36 TRUE
2014 "chicken" "I" 12 36 TRUE
2015 "chicken" "I" 15 36 TRUE
2016 "chicken" "I" 23 36 TRUE
2018 "chicken" "I" 22 36 TRUE
1997 "human_stool" "I" 2 36 TRUE
2001 "human_stool" "I" 16 36 TRUE
2003 "human_stool" "I" 15 36 TRUE
2004 "human_stool" "I" 11 36 TRUE
2005 "human_stool" "I" 9 36 TRUE
2006 "human_stool" "I" 13 36 TRUE
2007 "human_stool" "I" 15 36 TRUE
2009 "human_stool" "I" 19 36 TRUE
2010 "human_stool" "I" 18 36 TRUE
2011 "human_stool" "I" 21 36 TRUE
2012 "human_stool" "I" 15 36 TRUE
2013 "human_stool" "I" 17 36 TRUE
2014 "human_stool" "I" 20 36 TRUE
2015 "human_stool" "I" 17 36 TRUE
2016 "human_stool" "I" 24 36 TRUE
2017 "human_stool" "I" 24 36 TRUE
2018 "human_stool" "I" 24 36 TRUE
2006 "chicken" "T" 48 36 TRUE
2009 "chicken" "T" 49 36 TRUE
2011 "chicken" "T" 33 36 TRUE
2012 "chicken" "T" 33 36 TRUE
2013 "chicken" "T" 30 36 TRUE
2014 "chicken" "T" 38 36 TRUE
2015 "chicken" "T" 35 36 TRUE
2016 "chicken" "T" 27 36 TRUE
2018 "chicken" "T" 28 36 TRUE
1997 "human_stool" "T" 48 36 TRUE
1998 "human_stool" "T" 50 36 TRUE
2001 "human_stool" "T" 33 36 TRUE
2003 "human_stool" "T" 35 36 TRUE
2004 "human_stool" "T" 39 36 TRUE
2005 "human_stool" "T" 41 36 TRUE
2006 "human_stool" "T" 37 36 TRUE
2007 "human_stool" "T" 35 36 TRUE
2009 "human_stool" "T" 31 36 TRUE
2010 "human_stool" "T" 32 36 TRUE
2011 "human_stool" "T" 29 36 TRUE
2012 "human_stool" "T" 35 36 TRUE
2013 "human_stool" "T" 32 36 TRUE
2014 "human_stool" "T" 30 36 TRUE
2015 "human_stool" "T" 33 36 TRUE
2016 "human_stool" "T" 26 36 TRUE
2017 "human_stool" "T" 26 36 TRUE
2018 "human_stool" "T" 26 36 TRUE
2012 "chicken" "A" 2 37 TRUE
2013 "human_stool" "A" 1 37 TRUE
2006 "chicken" "I" 10 37 TRUE
2009 "chicken" "I" 5 37 TRUE
2011 "chicken" "I" 12 37 TRUE
2012 "chicken" "I" 13 37 TRUE
2013 "chicken" "I" 11 37 TRUE
2014 "chicken" "I" 14 37 TRUE
2015 "chicken" "I" 17 37 TRUE
2016 "chicken" "I" 22 37 TRUE
2018 "chicken" "I" 28 37 TRUE
1997 "human_stool" "I" 2 37 TRUE
1998 "human_stool" "I" 3 37 TRUE
2001 "human_stool" "I" 16 37 TRUE
2003 "human_stool" "I" 12 37 TRUE
2004 "human_stool" "I" 10 37 TRUE
2005 "human_stool" "I" 14 37 TRUE
2006 "human_stool" "I" 19 37 TRUE
2007 "human_stool" "I" 15 37 TRUE
2009 "human_stool" "I" 19 37 TRUE
2010 "human_stool" "I" 21 37 TRUE
2011 "human_stool" "I" 14 37 TRUE
2012 "human_stool" "I" 18 37 TRUE
2013 "human_stool" "I" 24 37 TRUE
